단품코드,항만_재고,부평_재고,내부창고_합계
SPWRGA9A2010090,0,18,18
SPWRGA9A2010100,0,96,96
SPWRGA9A2019085,0,6,6
SPWRGA9A2019090,0,6,6
SPWRGA9A2019100,0,22,22
SPWRGA9A2035085,0,2,2
SPWRGA9A2035090,0,14,14
SPWRGA9A20AC095,0,12,12
SPWRGA9KG110110,0,130,130
SPWRGA9KG110120,0,130,130
SPWRGA9KG110130,0,452,452
SPWRGA9KG110140,0,402,402
SPWRGA9KG110150,0,508,508
SPWRGA9KG110160,0,382,382
SPWRGA9KG199110,0,20,20
SPWRGA9KG199120,0,20,20
SPWRGA9KG199130,0,16,16
SPWRGA9KG199150,0,20,20
SPWRGA9KG199160,0,16,16
SPWRGA9KG210160,0,2,2
SPWRGA9KG310110,0,12,12
SPWRGA9KG310120,0,10,10
SPWRGA9KG310130,0,10,10
SPWRGA9KG310140,0,68,68
SPWRGA9KG310150,0,30,30
SPWRGA9KG310160,0,16,16
SPWRGA9KG326110,0,16,16
SPWRGA9KG326120,0,10,10
SPWRGA9KG326130,0,74,74
SPWRGA9KG326140,0,78,78
SPWRGA9KG326150,0,30,30
SPWRGA9KG326160,0,138,138
SPWRGA9KG331110,0,10,10
SPWRGA9KG331120,0,10,10
SPWRGA9KG331130,0,122,122
SPWRGA9KG331140,0,132,132
SPWRGA9KG331150,0,18,18
SPWRGA9KG331160,0,154,154
SPXVE4VA1017095,0,2,2
SPXVE4VA1017100,0,2,2
SPXVE4VA1019095,0,2,2
SPXVE4VA1019100,0,2,2
SPXVE4VA1217095,0,8,8
SPXVE4VA1217105,0,2,2
SPXVE4VA1219100,0,4,4
SPXVEA9KU040100,0,2,2
SPXVEA9KU050100,0,2,2
SPXVEA9KU116110,0,112,112
SPXVEA9KU116120,0,146,146
SPXVEA9KU116130,0,92,92
SPXVEA9KU116140,0,78,78
SPXVEA9KU116150,0,6,6
SPXVEA9KU126110,0,82,82
SPXVEA9KU126120,0,120,120
SPXVEA9KU126130,0,92,92
SPXVEA9KU126140,0,64,64
SPXVEA9KU126150,0,48,48
SPXVEA9KU151110,0,102,102
SPXVEA9KU151120,0,118,118
SPXVEA9KU151130,0,102,102
SPXVEA9KU151140,0,102,102
SPXVEA9KU151150,0,22,22
SPXVEA9KU164110,0,66,66
SPXVEA9KU164120,0,82,82
SPXVEA9KU164130,0,60,60
SPXVEA9KU164140,0,50,50
SPXVEA9KU164150,0,16,16
SPXVEA9KU225110,0,58,58
SPXVEA9KU225120,0,42,42
SPXVEA9KU225130,0,6,6
SPXVEA9KU225140,0,14,14
SPXVEA9KU237110,0,86,86
SPXVEA9KU237120,0,98,98
SPXVEA9KU237130,0,38,38
SPXVEA9KU237140,0,42,42
SPXVEA9KU250110,0,68,68
SPXVEA9KU250120,0,52,52
SPXVEA9KU250130,0,32,32
SPXVEA9KU250140,0,22,22
SPXVEA9KU284110,0,82,82
SPXVEA9KU284120,0,80,80
SPXVEA9KU284130,0,12,12
SPXVEA9KU284140,0,20,20
SPXVEA9KU925130,0,2,2
SPXVEA9KU9AC120,0,2,2
SPXVEAVA0119095,0,28,28
SPXVEAVA0119105,0,30,30
SPXVEAVA0119110,0,68,68
SPXVEAVA0219105,0,2,2
SPXVEAVA0317100,0,6,6
SPXVEAVA0319095,0,22,22
SPXVEAVA0419095,0,2,2
SPXVEAVA0419100,0,24,24
SPXVEAVA0419110,0,32,32
SPXVEAVA1110095,0,16,16
SPXVEAVA1110100,0,10,10
SPXVEAVA1110105,0,16,16
SPXVEAVA1110110,0,10,10
SPXVEAVA1117095,0,12,12
SPXVEAVA1117100,0,114,114
SPXVEAVA1117105,0,16,16
SPXVEAVA1117110,0,38,38
SPXVEAVA1119095,0,8,8
SPXVEAVA1119100,0,50,50
SPXVEAVA1119105,0,4,4
SPXVEAVA1119110,0,54,54
SPXVEAVA1417095,0,26,26
SPXVEAVA1417100,0,8,8
SPXVEAVA1417105,0,4,4
SPXVEAVA1417110,0,74,74
SPXVEAVA1419095,0,4,4
SPXVEAVA1419100,0,16,16
SPXVEAVA1419105,0,32,32
SPXVEAVA1419110,0,52,52
SPXVEAVKU117110,0,46,46
SPXVEAVKU117120,0,22,22
SPXVEAVKU117130,0,42,42
SPXVEAVKU117140,0,12,12
SPXVEAVKU117150,0,44,44
SPXVEAVKU117160,0,18,18
SPXVEAVKU119110,0,28,28
SPXVEAVKU119120,0,16,16
SPXVEAVKU119130,0,28,28
SPXVEAVKU119140,0,2,2
SPXVEAVKU119150,0,32,32
SPXVEAVKU119160,0,6,6
SPXVEAVKU210110,0,56,56
SPXVEAVKU210120,0,54,54
SPXVEAVKU210130,0,62,62
SPXVEAVKU210140,0,50,50
SPXVEAVKU210150,0,58,58
SPXVEAVKU210160,0,60,60
SPXVEAVKU219110,0,182,182
SPXVEAVKU219120,0,186,186
SPXVEAVKU219130,0,296,296
SPXVEAVKU219140,0,280,280
SPXVEAVKU219150,0,266,266
SPXVEAVKU219160,0,214,214
SPXVEAVKU310110,0,44,44
SPXVEAVKU310120,0,18,18
SPXVEAVKU310130,0,34,34
SPXVEAVKU310140,0,30,30
SPXVEAVKU310150,0,20,20
SPXVEAVKU310160,0,42,42
SPXVEAVKU319110,0,76,76
SPXVEAVKU319120,0,50,50
SPXVEAVKU319130,0,46,46
SPXVEAVKU319140,0,46,46
SPXVEAVKU319150,0,30,30
SPXVEAVKU319160,0,52,52
SPXVF4VA1010095,0,12,12
SPXVF4VA2019095,0,2,2
SPXVF4VA2119100,0,2,2
SPXVFA9KU115110,0,10,10
SPXVFA9KU115120,0,12,12
SPXVFA9KU115130,0,10,10
SPXVFA9KU115140,0,10,10
SPXVFA9KU125110,0,6,6
SPXVFA9KU125120,0,6,6
SPXVFA9KU125130,0,10,10
SPXVFA9KU125140,0,8,8
SPXVFA9KU125150,0,6,6
SPXVFA9KU135120,0,18,18
SPXVFA9KU135130,0,10,10
SPXVFA9KU135140,0,10,10
SPXVFA9KU150110,0,6,6
SPXVFA9KU150120,0,8,8
SPXVFA9KU150130,0,10,10
SPXVFA9KU150140,0,6,6
SPXVFA9KU150150,0,4,4
SPXVFA9KU164110,0,4,4
SPXVFA9KU164120,0,16,16
SPXVFA9KU164130,0,10,10
SPXVFA9KU164140,0,10,10
SPXVFA9KU164150,0,10,10
SPXVFA9KU175110,0,6,6
SPXVFA9KU175120,0,6,6
SPXVFA9KU175130,0,8,8
SPXVFA9KU175140,0,8,8
SPXVFA9KU326110,0,10,10
SPXVFA9KU326120,0,12,12
SPXVFA9KU326130,0,8,8
SPXVFA9KU326140,0,10,10
SPXVFA9KU330110,0,8,8
SPXVFA9KU330120,0,8,8
SPXVFA9KU330130,0,8,8
SPXVFA9KU330140,0,4,4
SPXVFA9KU350110,0,70,70
SPXVFA9KU350120,0,74,74
SPXVFA9KU350130,0,80,80
SPXVFA9KU350140,0,44,44
SPXVFA9KU351110,0,12,12
SPXVFA9KU351120,0,8,8
SPXVFA9KU351130,0,8,8
SPXVFA9KU359110,0,50,50
SPXVFA9KU359120,0,50,50
SPXVFA9KU359130,0,50,50
SPXVFA9KU359140,0,32,32
SPXVFA9KU3AC110,0,6,6
SPXVFA9KU3AC120,0,6,6
SPXVFA9KU3AC130,0,12,12
SPXVFA9KU3AC140,0,4,4
SPXVFAVA0110090,0,168,168
SPXVFAVA0110095,0,1752,1752
SPXVFAVA0110100,0,1836,1836
SPXVFAVA0110105,0,1308,1308
SPXVFAVA0110110,0,162,162
SPXVFAVA0117090,0,186,186
SPXVFAVA0117095,0,1196,1196
SPXVFAVA0117110,0,188,188
SPXVFAVA0119090,0,386,386
SPXVFAVA0119095,0,1992,1992
SPXVFAVA0119100,0,1632,1632
SPXVFAVA0119105,0,968,968
SPXVFAVA0119110,0,110,110
SPXVFAVA0210090,0,10,10
SPXVFAVA0210095,0,38,38
SPXVFAVA0210100,0,8,8
SPXVFAVA0210105,0,36,36
SPXVFAVA0219090,0,12,12
SPXVFAVA0219095,0,14,14
SPXVFAVA0219100,0,8,8
SPXVFAVA0219105,0,2,2
SPXVFAVA0317090,0,28,28
SPXVFAVA0317095,0,256,256
SPXVFAVA0317100,0,492,492
SPXVFAVA0317105,0,354,354
SPXVFAVA0319090,0,52,52
SPXVFAVA0319095,0,70,70
SPXVFAVA0319100,0,212,212
SPXVFAVA0319105,0,238,238
SPXVFAVA0417090,0,284,284
SPXVFAVA0417095,0,1546,1546
SPXVFAVA0417100,0,1088,1088
SPXVFAVA0417110,0,72,72
SPXVFAVA0419095,0,1844,1844
SPXVFAVA0419100,0,1326,1326
SPXVFAVA0419110,0,264,264
SPXVFAVKU110110,0,2,2
SPXVFAVKU110130,0,2,2
SPXVFAVKU110140,0,12,12
SPXVFAVKU110150,0,8,8
SPXVFAVKU110160,0,10,10
SPXVFAVKU117110,0,4,4
SPXVFAVKU117120,0,10,10
SPXVFAVKU117130,0,26,26
SPXVFAVKU117140,0,22,22
SPXVFAVKU117150,0,26,26
SPXVFAVKU117160,0,18,18
SPXVFAVKU119110,0,4,4
SPXVFAVKU119120,0,4,4
SPXVFAVKU119130,0,30,30
SPXVFAVKU119140,0,18,18
SPXVFAVKU119150,0,24,24
SPXVFAVKU119160,0,12,12
SPXVFAVKU135110,0,4,4
SPXVFAVKU135130,0,6,6
SPXVFAVKU135140,0,16,16
SPXVFAVKU135150,0,14,14
SPXVFAVKU135160,0,10,10
SPXVFAVKU210110,0,14,14
SPXVFAVKU210120,0,12,12
SPXVFAVKU210130,0,22,22
SPXVFAVKU210140,0,26,26
SPXVFAVKU210150,0,14,14
SPXVFAVKU210160,0,16,16
SPXVFAVKU219110,0,22,22
SPXVFAVKU219120,0,24,24
SPXVFAVKU219130,0,22,22
SPXVFAVKU219140,0,10,10
SPXVFAVKU219150,0,12,12
SPXVFAVKU219160,0,12,12
SPXVG11A9019090,0,44,44
SPXVG11A9019095,0,34,34
SPXVG11A9019100,0,26,26
SPXVGAVKU117130,0,4,4
SPXVGAVKU117160,0,10,10
SPXVGAVKU119120,0,2,2
SPXVGAVKU119130,0,2,2
SPXVGAVKU119150,0,4,4
SPXVGAVKU210130,0,2,2
SPXVGAVKU210140,0,2,2
SPXVGAVKU210160,0,4,4
SPXVGAVKU219130,0,4,4
SPYCE38C0819100,0,2,2
SPYCE38C0819105,0,4,4
SPYCE38C0851105,0,4,4
SPYCF49C5126095,0,20,20
SPYCF49C5126100,0,22,22
SPYCF49C5126105,0,24,24
SPYCF49C5126110,0,10,10
SPYCF49C5151095,0,6,6
SPYCF49C5151100,0,4,4
SPYCF49C5151105,0,2,2
SPYCF49C5159095,0,58,58
SPYCF49C5159100,0,40,40
SPYCF49C5159105,0,32,32
SPYCF49C5159110,0,26,26
SPYCF49C51MB095,0,80,80
SPYCF49C51MB100,0,62,62
SPYCF49C51MB105,0,58,58
SPYCF49C51MB110,0,18,18
SPYCF49C9351999,0,2,2
SPYCF49C9359999,0,2,2
SPYCF49C9551095,0,2,2
SPYCF49C9551100,0,2,2
SPYCF49C9551105,0,20,20
SPYCF49C9559095,0,20,20
SPYCF49C9559100,0,18,18
SPYCF49C9559105,0,16,16
SPYCF49C9559999,0,2,2
SPYCF49C9611999,0,12,12
SPYCF49C9639999,0,8,8
SPYCF49C9659999,0,2,2
SPYCF49G0819085,0,98,98
SPYCF49G0819090,0,82,82
SPYCF49G0819095,0,60,60
SPYCF49G0839085,0,88,88
SPYCF49G0839090,0,76,76
SPYCF49G0839095,0,36,36
SPYCF49G9459999,0,2,2
SPYCF49G9485999,0,8,8
SPYCF49KU919130,0,118,118
SPYCF49KU919140,0,224,224
SPYCF49KU919150,0,224,224
SPYCF49KU919160,0,174,174
SPYCF49KU939130,0,108,108
SPYCF49KU939140,0,178,178
SPYCF49KU939150,0,194,194
SPYCF49KU939160,0,156,156
SPYCF4TC5415090,0,4,4
SPYCF4TC5415095,0,22,22
SPYCF4TC5415100,0,16,16
SPYCF4TC5415105,0,18,18
SPYCF4TC5415110,0,18,18
SPYCF4TC5417090,0,6,6
SPYCF4TC5417095,0,14,14
SPYCF4TC5417100,0,8,8
SPYCF4TC5417105,0,2,2
SPYCF4TC5417110,0,10,10
SPYCF4TC5420090,0,10,10
SPYCF4TC5420095,0,20,20
SPYCF4TC5420100,0,46,46
SPYCF4TC5420105,0,28,28
SPYCF4TC5420110,0,26,26
SPYCF4TC5425100,0,2,2
SPYCF4TC5435095,0,56,56
SPYCF4TC5435100,0,40,40
SPYCF4TC5435105,0,36,36
SPYCF4TC5435110,0,34,34
SPYCF4TC5436090,0,412,412
SPYCF4TC5436095,0,448,448
SPYCF4TC5436100,0,284,284
SPYCF4TC5436105,0,270,270
SPYCF4TC5436110,0,288,288
SPYCF4TC5440090,0,30,30
SPYCF4TC5440095,0,48,48
SPYCF4TC5440100,0,48,48
SPYCF4TC5440105,0,46,46
SPYCF4TC5440110,0,14,14
SPYCF4TC5459090,0,154,154
SPYCF4TC5459095,0,270,270
SPYCF4TC5459100,0,180,180
SPYCF4TC5459105,0,150,150
SPYCF4TC5459110,0,176,176
SPYCF4TC5485090,0,76,76
SPYCF4TC5485095,0,146,146
SPYCF4TC5485100,0,118,118
SPYCF4TC5485105,0,94,94
SPYCF4TC5485110,0,100,100
SPYCF4TC54BF090,0,2,2
SPYCF4TC54BF095,0,42,42
SPYCF4TC54BF100,0,48,48
SPYCF4TC54BF105,0,30,30
SPYCF4TC54BF110,0,58,58
SPYCF4TCS159090,0,32,32
SPYCF4TCS159095,0,50,50
SPYCF4TCS159100,0,34,34
SPYCF4TCS159105,0,50,50
SPYCF4TCS162090,0,24,24
SPYCF4TCS162095,0,104,104
SPYCF4TCS162100,0,90,90
SPYCF4TCS162105,0,94,94
SPYCF4TKU959120,0,74,74
SPYCF4TKU959130,0,120,120
SPYCF4TKU959140,0,168,168
SPYCF4TKU959150,0,134,134
SPYCF4TKU959160,0,160,160
SPYCF4TKU985120,0,128,128
SPYCF4TKU985130,0,170,170
SPYCF4TKU985140,0,298,298
SPYCF4TKU985150,0,304,304
SPYCF4TKU985160,0,300,300
SPYCG11C5420090,0,380,380
SPYCG11C5420095,0,238,238
SPYCG11C5420100,0,114,114
SPYCG11C5420105,0,118,118
SPYCG11C5420110,0,122,122
SPYCG11C5435090,0,44,44
SPYCG11C5435095,0,140,140
SPYCG11C5435100,0,102,102
SPYCG11C5435105,0,46,46
SPYCG11C5435110,0,74,74
SPYCG11C5485090,0,290,290
SPYCG11C5485095,0,552,552
SPYCG11C5485105,0,378,378
SPYCG11C5485110,0,372,372
SPYCG23C0360100,0,2,2
SPYCG23C0360105,0,2,2
SPYCG23C0360110,0,2,2
SPYCG23C0459100,0,8,8
SPYCG23G0559085,0,4,4
SPYCG24G9119999,0,2,2
SPYCG24G9159999,0,2,2
SPYCG25C0659105,0,2,2
SPYCG25C0660105,0,2,2
SPYCG25G5119085,0,4,4
SPYCG25G5151090,0,2,2
SPYCG25G5151095,0,2,2
SPYCG25G5159085,0,2,2
SPYCG37C0125100,0,2,2
SPYCG37C0125105,0,2,2
SPYCG37C0159090,0,1210,1210
SPYCG37C0159095,0,1330,1330
SPYCG37C0159100,0,1584,1584
SPYCG37C0159110,0,1328,1328
SPYCG37C0160090,0,4,4
SPYCG37C0160110,0,66,66
SPYCG37C0185090,0,156,156
SPYCG37C0185095,0,112,112
SPYCG37C0650105,0,2,2
SPYCG37C0660105,0,2,2
SPYCG37C9835090,0,24,24
SPYCG37C9835095,0,78,78
SPYCG37C9835100,0,28,28
SPYCG37C9849085,0,2,2
SPYCG37C9885095,0,4,4
SPYCG37C9935100,0,2,2
SPYCG37G5159085,0,2,2
SPYCG37W9151999,0,40,40
SPYCG37W9210999,0,32,32
SPYCG37W9219999,0,184,184
SPYCG37W9315999,0,4,4
SPYCG37W9350999,0,6,6
SPYJE24KU155130,0,2,2
SPYJE26C0155105,0,2,2
SPYJE49C0117090,0,2,2
SPYJE49C0155090,0,2,2
SPYJE49C0159090,0,6,6
SPYJE49C0159095,0,6,6
SPYJE49C0159105,0,2,2
SPYJE49C01VI100,0,2,2
SPYJE49G0117085,0,2,2
SPYJE49G0117090,0,2,2
SPYJF23C0117110,0,2,2
SPYJF23C0155090,0,4,4
SPYJF23C0156100,0,2,2
SPYJF23C01VI090,0,2,2
SPYJF23G0117085,0,10,10
SPYJF23G0117090,0,12,12
SPYJF23G0117095,0,8,8
SPYJF23G0157085,0,12,12
SPYJF23G0157090,0,14,14
SPYJF23G0157095,0,8,8
SPYJF24C0159090,0,2,2
SPYJF24G0117095,0,2,2
SPYJF24KU159140,0,2,2
SPYJF49C0117090,0,14,14
SPYJF49C0117095,0,30,30
SPYJF49C0117100,0,20,20
SPYJF49C0117105,0,34,34
SPYJF49C0117110,0,30,30
SPYJF49C0157090,0,32,32
SPYJF49C0157095,0,22,22
SPYJF49C0157100,0,10,10
SPYJF49C0157105,0,16,16
SPYJF49C0157110,0,2,2
SPYJF49C01VB090,0,66,66
SPYJF49C01VB095,0,36,36
SPYJF49C01VB100,0,30,30
SPYJF49C01VB105,0,16,16
SPYJF49C01VB110,0,6,6
SPYJF49C01VI090,0,18,18
SPYJF49C01VI100,0,14,14
SPYJF49C01VI105,0,10,10
SPYJF49C01VI110,0,6,6
SPYJF49C0255090,0,34,34
SPYJF49C0255095,0,46,46
SPYJF49C0255100,0,38,38
SPYJF49C0255105,0,56,56
SPYJF49C0256090,0,24,24
SPYJF49C0256095,0,46,46
SPYJF49C0256100,0,44,44
SPYJF49C0256105,0,62,62
SPYJF49C0355090,0,40,40
SPYJF49C0355095,0,58,58
SPYJF49C0355100,0,68,68
SPYJF49C0355105,0,64,64
SPYJF49C0355110,0,34,34
SPYJF49C0359090,0,24,24
SPYJF49C0359095,0,32,32
SPYJF49C0359100,0,64,64
SPYJF49C0359105,0,46,46
SPYJF49C0359110,0,54,54
SPYJF49C0419090,0,44,44
SPYJF49C0419095,0,32,32
SPYJF49C0419100,0,32,32
SPYJF49C0419105,0,24,24
SPYJF49C0457090,0,28,28
SPYJF49C0457095,0,34,34
SPYJF49C0457100,0,26,26
SPYJF49C0457105,0,22,22
SPYJF49C9217999,0,2,2
SPYJF49C9255999,0,4,4
SPYJF49KU156110,0,2,2
SPYJF49KU156140,0,2,2
SPYJF49KU156150,0,2,2
SPYJF49KU1VI110,0,4,4
SPYJF49KU1VI120,0,6,6
SPYJF49KU1VI130,0,4,4
SPYJF49KU1VI140,0,8,8
SPYJF49KU1VI150,0,12,12
SPYJF49KU1VI160,0,2,2
SPYJFA9M0155090,0,40,40
SPYJFA9M0155095,0,90,90
SPYJFA9M0155100,0,84,84
SPYJFA9M0155105,0,106,106
SPYJFA9M0159090,0,64,64
SPYJFA9M0159095,0,110,110
SPYJFA9M0159100,0,162,162
SPYJFA9M0159105,0,152,152
SPYJG23C0117090,0,6,6
SPYJG23C0117095,0,22,22
SPYJG23C0117100,0,8,8
SPYJG23C0117105,0,18,18
SPYJG23C0117110,0,2,2
SPYJG23C0155090,0,6,6
SPYJG23C0155105,0,4,4
SPYJG23C0156090,0,10,10
SPYJG23C0156100,0,14,14
SPYJG23C0156105,0,14,14
SPYJG23C0156110,0,4,4
SPYJG23C0159090,0,14,14
SPYJG23C0159095,0,20,20
SPYJG23C0159105,0,28,28
SPYJG23C0159110,0,4,4
SPYJG23CY119100,0,2,2
SPYJG23CY119105,0,4,4
SPYJG23CY256090,0,2,2
SPYJG23CY256095,0,28,28
SPYJG23CY259090,0,2,2
SPYJG23CY259100,0,12,12
SPYJG23CY259105,0,2,2
SPYJG23G0117085,0,2,2
SPYJG23G0117095,0,8,8
SPYJG23G0117100,0,2,2
SPYJG23G0155085,0,2,2
SPYJG23G0155090,0,2,2
SPYJG23G0155095,0,4,4
SPYJG23G0155100,0,4,4
SPYJG23G0157085,0,4,4
SPYJG23G0157090,0,6,6
SPYJG23G0157100,0,4,4
SPYJG24C0117095,0,2,2
SPYJG24C0117100,0,2,2
SPYJG24C0117105,0,4,4
SPYJG24C0155090,0,474,474
SPYJG24C0155105,0,816,816
SPYJG24C0156090,0,2,2
SPYJG24C0156100,0,4,4
SPYJG24C0156105,0,6,6
SPYJG24C0159090,0,8,8
SPYJG24C0159100,0,52,52
SPYJG24G0117085,0,2,2
SPYJG24G0117100,0,2,2
SPYJG24G0156080,0,2,2
SPYJG24G0157085,0,4,4
SPYJG37C0217090,0,8,8
SPYJG37C0217095,0,8,8
SPYJG37C0217105,0,2,2
SPYJG37C0217110,0,358,358
SPYJG37G0157085,0,6,6
SPYJG37G0157090,0,2,2
SPYJG49C0115090,0,110,110
SPYJG49C0115095,0,234,234
SPYJG49C0115100,0,266,266
SPYJG49C0115105,0,160,160
SPYJG49C0115110,0,230,230
SPYJG49C0117090,0,596,596
SPYJG49C0117095,0,596,596
SPYJG49C0117100,0,886,886
SPYJG49C0117105,0,878,878
SPYJG49C0155090,0,464,464
SPYJG49C0155095,0,362,362
SPYJG49C0155100,0,458,458
SPYJG49C0155105,0,422,422
SPYJG49C0155110,0,196,196
SPYJG49C0157090,0,1008,1008
SPYJG49C0157095,0,1018,1018
SPYJG49C0157100,0,1192,1192
SPYJG49C0157105,0,900,900
SPYJG49C0157110,0,256,256
SPYJG49C0159090,0,176,176
SPYJG49C0159095,0,318,318
SPYJG49C0159100,0,348,348
SPYJG49C0159105,0,226,226
SPYJG49C0159110,0,348,348
SPYJGA9CS155090,0,2,2
SPYSE37W0210095,0,2,2
SPYSF23W3250090,0,2,2
SPYSF23W3285090,0,2,2
SPYSF24KU151140,0,2,2
SPYSF24KU151150,0,4,4
SPYSF24KU184130,0,4,4
SPYSF24KU184140,0,4,4
SPYSF24KU184150,0,4,4
SPYSF37M1410100,0,2,2
SPYSF37M1427105,0,2,2
SPYSF37M1451100,0,2,2
SPYSF37W0510085,0,2,2
SPYSF49G0620085,0,6,6
SPYSF49G0620090,0,20,20
SPYSF49G0620095,0,10,10
SPYSF49G0650085,0,10,10
SPYSF49G0650090,0,8,8
SPYSF49G0650095,0,26,26
SPYSG23C0239095,0,6,6
SPYSG23C0239100,0,8,8
SPYSG23C0239105,0,6,6
SPYSG23C0239110,0,4,4
SPYSG23C0259095,0,6,6
SPYSG23C0259100,0,4,4
SPYSG23C0259105,0,2,2
SPYSG23C0259110,0,4,4
SPYSG23G0225085,0,6,6
SPYSG23G0225090,0,10,10
SPYSG23G0231090,0,4,4
SPYSG23G0239090,0,2,2
SPYSG23G0239095,0,4,4
SPYSG23G0250085,0,8,8
SPYSG23G0250090,0,8,8
SPYSG23G0250095,0,2,2
SPYSG23W0485085,0,12,12
SPYSG23W0485090,0,8,8
SPYSG23W0485095,0,4,4
SPYSG24W9131999,0,6,6
SPYSG24W9151999,0,2,2
SPYSG37W9131090,0,8,8
SPYSG37W9131095,0,4,4
SPYSG37W9139085,0,2,2
SPYSG37W9151090,0,2,2
SPYSG37W9151095,0,8,8
SPYVE4VA1017090,0,2,2
SPYVE4VA1019090,0,2,2
SPYVEAVA0119085,0,32,32
SPYVEAVA0119090,0,50,50
SPYVEAVA0119095,0,42,42
SPYVEAVA0119100,0,42,42
SPYVEAVA0210085,0,4,4
SPYVEAVA0219085,0,18,18
SPYVEAVA0219090,0,78,78
SPYVEAVA0219095,0,72,72
SPYVEAVA0310085,0,22,22
SPYVEAVA0310090,0,22,22
SPYVEAVA0310095,0,16,16
SPYVEAVA0319085,0,18,18
SPYVEAVA0319090,0,4,4
SPYVEAVA0319095,0,16,16
SPYVEAVA0419090,0,4,4
SPYVEAVA0419100,0,10,10
SPYVEAVA0519090,0,4,4
SPYVEAVA0519095,0,2,2
SPYVEAVA05S2085,0,4,4
SPYVEAVA05S2090,0,2,2
SPYVEAVA0619080,0,2,2
SPYVEAVA06S2070,0,6,6
SPYVEAVA06S2075,0,4,4
SPYVEAVA1110085,0,6,6
SPYVEAVA1110090,0,6,6
SPYVEAVA1110095,0,8,8
SPYVEAVA1110100,0,4,4
SPYVEAVA1117085,0,2,2
SPYVEAVA1117090,0,2,2
SPYVEAVA1117095,0,8,8
SPYVEAVA1117100,0,18,18
SPYVEAVA1119085,0,2,2
SPYVEAVA1119090,0,10,10
SPYVEAVA1119095,0,66,66
SPYVEAVA1119100,0,20,20
SPYVEAVA11S2085,0,6,6
SPYVEAVA11S2090,0,12,12
SPYVEAVA11S2095,0,6,6
SPYVEAVA11S2100,0,6,6
SPYVEAVA1417085,0,16,16
SPYVEAVA1417090,0,8,8
SPYVEAVA1417095,0,12,12
SPYVEAVA1417100,0,12,12
SPYVEAVA1419085,0,14,14
SPYVEAVA1419090,0,22,22
SPYVEAVA1419095,0,22,22
SPYVEAVA1419100,0,12,12
SPYVF4VA1010085,0,120,120
SPYVF4VA1010090,0,170,170
SPYVF4VA1010095,0,110,110
SPYVF4VA1017085,0,224,224
SPYVF4VA1017090,0,260,260
SPYVF4VA1017095,0,198,198
SPYVF4VA1019085,0,194,194
SPYVF4VA1019090,0,206,206
SPYVF4VA1019095,0,78,78
SPYVF4VA1117085,0,118,118
SPYVF4VA1117090,0,94,94
SPYVF4VA1117095,0,118,118
SPYVF4VA1119085,0,132,132
SPYVF4VA1119090,0,138,138
SPYVF4VA1119095,0,142,142
SPYVF4VA2019085,0,430,430
SPYVF4VA2019090,0,420,420
SPYVF4VA2119085,0,138,138
SPYVF4VA2119090,0,152,152
SPYVF4VKU119110,0,78,78
SPYVF4VKU119120,0,70,70
SPYVF4VKU119130,0,142,142
SPYVF4VKU119140,0,118,118
SPYVF4VKU119150,0,96,96
SPYVF4VKU119160,0,80,80
SPYVF4VKU126110,0,54,54
SPYVF4VKU126120,0,58,58
SPYVF4VKU126130,0,178,178
SPYVF4VKU126140,0,154,154
SPYVF4VKU126150,0,104,104
SPYVF4VKU136110,0,68,68
SPYVF4VKU136120,0,50,50
SPYVF4VKU136130,0,108,108
SPYVF4VKU136140,0,106,106
SPYVF4VKU136150,0,106,106
SPYVF4VKU136160,0,64,64
SPYVF4VKU184110,0,66,66
SPYVF4VKU184120,0,60,60
SPYVF4VKU184130,0,96,96
SPYVF4VKU184140,0,82,82
SPYVF4VKU184150,0,94,94
SPYVF4VKU184160,0,58,58
SPYVFAVA0110085,0,452,452
SPYVFAVA0110090,0,332,332
SPYVFAVA0110095,0,406,406
SPYVFAVA0110100,0,86,86
SPYVFAVA0117085,0,672,672
SPYVFAVA0117090,0,854,854
SPYVFAVA0117095,0,522,522
SPYVFAVA0117100,0,108,108
SPYVFAVA0119085,0,332,332
SPYVFAVA0119090,0,580,580
SPYVFAVA0119095,0,326,326
SPYVFAVA0119100,0,142,142
SPYVFAVA01S2085,0,834,834
SPYVFAVA01S2095,0,254,254
SPYVFAVA01S2100,0,76,76
SPYVFAVA0210085,0,566,566
SPYVFAVA0210090,0,510,510
SPYVFAVA0210095,0,150,150
SPYVFAVA0219085,0,394,394
SPYVFAVA0219090,0,352,352
SPYVFAVA0310085,0,832,832
SPYVFAVA0310090,0,1188,1188
SPYVFAVA0310095,0,934,934
SPYVFAVA0319085,0,1042,1042
SPYVFAVA0319090,0,1420,1420
SPYVFAVA0319095,0,1386,1386
SPYVFAVA0417085,0,950,950
SPYVFAVA0417090,0,726,726
SPYVFAVA0417095,0,478,478
SPYVFAVA0417100,0,254,254
SPYVFAVA0419085,0,348,348
SPYVFAVA0419090,0,252,252
SPYVFAVA0419095,0,162,162
SPYVFAVA0419100,0,234,234
SPYVFAVA0510085,0,618,618
SPYVFAVA0510090,0,456,456
SPYVFAVA0510095,0,100,100
SPYVFAVA0519085,0,458,458
SPYVFAVA0519090,0,500,500
SPYVFAVA0519095,0,276,276
SPYVFAVKU110110,0,2,2
SPYVFAVKU110120,0,2,2
SPYVFAVKU110140,0,2,2
SPYVFAVKU110150,0,2,2
