단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,inv_amt_공홈,inv_amt_이랜드몰,inv_amt_무신사,inv_amt_지그재그,inv_amt_네이버,inv_amt_카카오선물하기,wh_amt_무신사,wh_amt_지그재그,wh_amt_네이버,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,daily_공홈,daily_이랜드몰,daily_무신사,daily_지그재그,daily_네이버,daily_카카오선물하기,daily_amt_공홈,daily_amt_이랜드몰,daily_amt_무신사,daily_amt_지그재그,daily_amt_네이버,daily_amt_카카오선물하기,in_qty,cum_qty,wk_qty,_last_date
SPWPGA9A2219095,"[6PACK] 여성 힙허거 팬티, (",23310,1166,1166,1.0,0.7,0.1364,0.0208,419580,0,167,0,0,0,580,0,4325300,0,0,0,15022000,0,0,0,14840700,0,0,573,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,865,118,18,2026-06-24
SPWPGA9A2219100,"[6PACK] 여성 힙허거 팬티, (",23310,1052,1052,0.9336,0.7,0.0925,0.0158,466200,0,329,0,0,0,735,0,8521100,0,0,0,19036500,0,0,0,18907000,0,0,730,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,117,20,2026-06-24
SPWPGA9A2299085,"[6PACK] 여성 힙허거 팬티, (",23310,1697,1697,1.0,0.7,0.1296,0.0247,279720,0,89,0,0,0,334,0,2305100,0,0,0,8650600,0,0,0,8495200,0,0,328,1,0,0,0,11,0,1,0,0,0,0,0,23310,0,0,0,0,0,486,63,12,2026-06-24
SPWPGA9A2299090,"[6PACK] 여성 힙허거 팬티, (",23070,197,197,1.0,0.7,0.1722,0.039,1891790,0,537,0,1,0,1204,0,13908300,0,25900,0,31183600,0,0,0,31054100,0,0,1199,1,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,2102,362,82,2026-06-24
SPWPGA9A2299095,"[6PACK] 여성 힙허거 팬티, (",23216,79,79,1.0,0.7,0.1859,0.0383,3111070,0,905,0,8,3,1952,0,23439500,0,207200,77700,50556800,0,0,0,50375500,0,0,1945,4,0,1,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,3501,651,134,2026-06-24
SPWPGA9A2299100,"[6PACK] 여성 힙허거 팬티, (",23310,116,116,1.0,0.7,0.1686,0.0389,2564100,0,788,0,0,0,1565,0,20409200,0,0,0,40533500,0,0,0,40378100,0,0,1559,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,477,110,2026-06-24
SPWPGA9KG126110,"[키즈][2PACK] 여아 모달 삼,",0,9999,9999,0.8204,0.7,0.2255,0.01,0,0,33,20,3,0,6,0,326700,198000,29700,0,59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,113,5,2026-06-24
SPWPGA9KG126120,"[키즈][2PACK] 여아 모달 삼,",9900,8098,8098,0.8337,0.7,0.214,0.01,9900,0,35,20,3,0,5,0,346500,198000,29700,0,49500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,902,193,9,2026-06-24
SPWPGA9KG126130,"[키즈][2PACK] 여아 모달 삼,",9900,7592,7592,0.6943,0.7,0.1963,0.0079,19800,0,132,25,3,0,2,0,1306800,247500,29700,0,19800,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,298,12,2026-06-24
SPWPGA9KG126140,"[키즈][2PACK] 여아 모달 삼,",9829,5485,5485,0.5732,0.7,0.1879,0.0085,49145,0,76,46,4,0,5,0,752400,455400,39600,0,49500,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,421,19,2026-06-24
SPWPGA9KG126150,"[키즈][2PACK] 여아 모달 삼,",9775,5032,5032,0.5225,0.7,0.1697,0.0088,58650,0,50,43,4,0,16,0,495000,425700,39600,0,158400,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,9900,0,0,0,0,2735,464,24,2026-06-24
SPWPGA9KG126160,"[키즈][2PACK] 여아 모달 삼,",9630,2230,2230,0.7589,0.7,0.3632,0.0212,202240,0,115,9,2,0,55,0,1138500,89100,19800,0,544500,0,0,0,0,0,0,0,5,15,1,0,0,0,2,1,1,0,0,0,17820,9900,9900,0,0,0,2219,806,47,2026-06-24
SPWPGA9KG131110,"[키즈][2PACK] 여아 모달, (",0,9999,9999,0.6814,0.7,0.1363,0.006,0,0,34,20,3,0,12,0,336600,198000,29700,0,118800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,68,3,2026-06-24
SPWPGA9KG131120,"[키즈][2PACK] 여아 모달, (",9900,8099,8099,0.7722,0.7,0.1422,0.0122,9900,0,33,20,3,0,8,0,326700,198000,29700,0,79200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,900,128,11,2026-06-24
SPWPGA9KG131130,"[키즈][2PACK] 여아 모달, (",9900,6091,6091,0.643,0.7,0.1644,0.0066,39600,0,50,47,3,0,11,0,495000,465300,29700,0,108900,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521,250,10,2026-06-24
SPWPGA9KG131140,"[키즈][2PACK] 여아 모달, (",9722,7600,7600,0.5431,0.7,0.1559,0.0085,19445,0,66,48,3,0,9,0,653400,475200,29700,0,89100,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,347,19,2026-06-24
SPWPGA9KG131150,"[키즈][2PACK] 여아 모달, (",8568,4330,4330,0.5149,0.7,0.1727,0.011,77120,0,47,43,5,0,20,0,465300,425700,49500,0,198000,0,0,0,0,0,0,0,2,6,0,0,1,0,0,2,0,0,0,0,0,18860,0,0,0,0,2727,471,30,2026-06-24
SPWPGA9KG131160,"[키즈][2PACK] 여아 모달, (",9366,3202,3202,0.7205,0.7,0.3582,0.0185,121770,0,17,11,5,0,52,0,168300,108900,49500,0,514800,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,792,41,2026-06-24
SPWPGA9KG226110,"[키즈][2PACK] 여아 모달 드,",8910,8115,8115,0.8732,0.7,0.1647,0.0087,8910,0,46,45,5,0,11,0,455400,445500,49500,0,108900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,113,6,2026-06-24
SPWPGA9KG226120,"[키즈][2PACK] 여아 모달 드,",0,9999,9999,0.6805,0.7,0.174,0.0078,0,0,47,41,5,0,13,0,465300,405900,49500,0,128700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,201,9,2026-06-24
SPWPGA9KG226130,"[키즈][2PACK] 여아 모달 드,",9652,6110,6110,0.524,0.7,0.15,0.0062,38610,0,17,23,5,0,9,0,168300,227700,49500,0,89100,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,266,11,2026-06-24
SPWPGA9KG226140,"[키즈][2PACK] 여아 모달 드,",9900,7595,7595,0.4288,0.7,0.1467,0.0073,19800,0,2,3,3,0,11,0,19800,29700,29700,0,108900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,341,17,2026-06-24
SPWPGA9KG226150,"[키즈][2PACK] 여아 모달 드,",8910,8118,8118,0.5526,0.7,0.1797,0.0086,8910,0,21,30,2,0,16,0,207900,297000,19800,0,158400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,333,16,2026-06-24
SPWPGA9KG226160,"[키즈][2PACK] 여아 모달 드,",9900,3968,3968,0.6719,0.7,0.2761,0.0146,89100,0,137,14,4,0,50,0,1356300,138600,39600,0,495000,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,568,30,2026-06-24
SPWPGA9KG231110,"[키즈][2PACK] 여아 모달, (",0,9999,9999,0.7118,0.7,0.1725,0.0039,0,0,0,0,3,0,11,0,0,0,29700,0,108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,88,2,2026-06-24
SPWPGA9KG231120,"[키즈][2PACK] 여아 모달, (",0,9999,9999,0.6327,0.7,0.113,0.0,0,0,0,0,3,0,15,0,0,0,29700,0,148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,112,0,2026-06-24
SPWPGA9KG231130,"[키즈][2PACK] 여아 모달, (",0,9999,9999,0.5739,0.7,0.1305,0.0068,0,0,4,1,3,0,11,0,39600,9900,29700,0,108900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,174,9,2026-06-24
SPWPGA9KG231140,"[키즈][2PACK] 여아 모달, (",9652,4329,4329,0.596,0.7,0.1682,0.0104,77220,0,2,9,3,0,12,0,19800,89100,29700,0,118800,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,276,17,2026-06-24
SPWPGA9KG231150,"[키즈][2PACK] 여아 모달, (",9570,6829,6829,0.6884,0.7,0.2211,0.014,28710,0,55,32,5,0,8,0,544500,316800,49500,0,79200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,315,20,2026-06-24
SPWPGA9KG231160,"[키즈][2PACK] 여아 모달, (",9900,5027,5027,0.7056,0.7,0.3806,0.0179,59400,0,0,0,1,0,53,0,0,0,9900,0,524700,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,574,27,2026-06-24
SPWPGA9KG399110,[키즈][5PACK] 여아 모달 삼각,0,9999,9999,0.5063,0.7,0.2114,0.008,0,0,0,0,5,0,54,0,0,0,129500,0,1398600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,185,7,2026-06-24
SPWPGA9KG399120,[키즈][5PACK] 여아 모달 삼각,25900,1679,1679,0.6468,0.7,0.2928,0.0142,284900,0,51,48,9,0,58,0,1320900,1243200,233100,0,1502200,0,0,0,958300,0,0,37,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,393,19,2026-06-24
SPWPGA9KG399130,[키즈][5PACK] 여아 모달 삼각,25900,2193,2193,0.5808,0.7,0.3721,0.0126,207200,0,0,0,5,0,47,0,0,0,129500,0,1217300,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,25900,0,0,0,1744,649,22,2026-06-24
SPWPGA9KG399140,[키즈][5PACK] 여아 모달 삼각,25501,1453,1453,0.5744,0.7,0.3876,0.0139,331520,0,50,37,10,0,5,0,1295000,958300,259000,0,129500,0,0,0,103600,0,0,4,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237,867,31,2026-06-24
SPWPGA9KG399150,[키즈][5PACK] 여아 모달 삼각,24762,689,689,0.6555,0.7,0.4639,0.0238,693360,0,23,31,7,0,2,0,595700,802900,181300,0,51800,0,0,0,51800,0,0,2,8,11,7,0,2,0,1,0,5,0,0,0,23310,0,129500,0,0,0,2438,1131,58,2026-06-24
SPWPGA9KG499110,[키즈][5PACK] 여아 모달 드로,25900,4304,4304,0.7643,0.7,0.3726,0.0239,77700,0,0,0,16,0,33,0,0,0,414400,0,854700,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,628,234,15,2026-06-24
SPWPGA9KG499120,[키즈][5PACK] 여아 모달 드로,25747,1123,1123,0.7693,0.7,0.3506,0.0234,437710,0,49,45,13,0,14,0,1269100,1165500,336700,0,362600,0,0,0,0,0,0,0,1,4,6,0,6,0,0,0,1,0,0,0,0,0,25900,0,0,0,984,345,23,2026-06-24
SPWPGA9KG499130,[키즈][5PACK] 여아 모달 드로,25804,686,686,0.7358,0.7,0.4408,0.0332,696710,0,48,36,16,0,1,0,1243200,932400,414400,0,25900,0,0,0,0,0,0,0,1,10,8,0,8,0,0,2,1,0,0,0,0,51800,25900,0,0,0,1325,584,44,2026-06-24
SPWPGA9KG499140,[키즈][5PACK] 여아 모달 드로,25338,1073,1073,0.8356,0.7,0.5205,0.0235,456100,0,49,37,17,0,6,0,1269100,958300,440300,0,155400,0,0,0,129500,0,0,5,3,10,5,0,0,0,0,1,0,0,0,0,0,25900,0,0,0,0,1533,798,36,2026-06-24
SPWPGA9KG499150,[키즈][5PACK] 여아 모달 드로,24139,1010,1010,0.9093,0.7,0.6678,0.0225,482795,0,68,35,0,0,3,0,1761200,906500,0,0,77700,0,0,0,77700,0,0,3,4,9,7,0,0,0,0,1,1,0,0,0,0,23920,25900,0,0,0,1466,979,33,2026-06-24
SPWPGA9KG599140,[키즈][2PACK] 여아 모달 위생,0,9999,9999,1.0,0.7,0.08,0.0,0,0,13,12,0,0,22,0,206700,190800,0,0,349800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,12,0,2026-06-24
SPWPGA9KG599150,[키즈][2PACK] 여아 모달 위생,12720,4854,4854,1.0,0.7,0.1501,0.011,63600,0,13,28,0,0,60,0,206700,445200,0,0,954000,0,0,0,636000,0,0,40,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,453,68,5,2026-06-24
SPWPGA9KG599160,[키즈][2PACK] 여아 모달 위생,14628,4517,4517,1.0,0.7,0.4406,0.0124,73140,0,3,0,0,0,0,0,47700,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,28620,0,0,0,0,0,404,178,5,2026-06-24
SPWPGA9KG699110,[키즈][5PACK] 여아 모달 컬러,23330,1829,1829,1.0,0.7,0.4013,0.0724,256630,0,0,0,0,0,91,0,0,0,0,0,2356900,0,0,0,2356900,0,0,91,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,152,61,11,2026-06-24
SPWPGA9KG699120,[키즈][5PACK] 여아 모달 컬러,23330,1397,1397,1.0,0.7,0.362,0.0538,349950,0,0,0,0,0,178,0,0,0,0,0,4610200,0,0,0,4610200,0,0,178,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,279,101,15,2026-06-24
SPWPGA9KG699130,[키즈][5PACK] 여아 모달 컬러,23439,398,398,1.0,0.7,0.4295,0.1035,1101650,0,0,0,0,0,259,0,0,0,0,0,6708100,0,0,0,6708100,0,0,259,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,454,195,47,2026-06-24
SPWPGA9KG699140,[키즈][5PACK] 여아 모달 컬러,23370,270,270,1.0,0.7,0.4756,0.1023,1472360,0,0,0,0,0,322,0,0,0,0,0,8339800,0,0,0,8339800,0,0,322,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,616,293,63,2026-06-24
SPWPGA9KG699150,[키즈][5PACK] 여아 모달 컬러,23371,276,276,1.0,0.7,0.4938,0.086,1449030,0,0,0,0,0,365,0,0,0,0,0,9453500,0,0,0,9453500,0,0,365,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,721,356,62,2026-06-24
SPWPGA9KG699160,[키즈][5PACK] 여아 모달 컬러,23413,156,156,1.0,0.7,0.5875,0.1081,2154070,0,0,0,0,0,351,0,0,0,0,0,9090900,0,0,0,9090900,0,0,351,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,851,500,92,2026-06-24
SPWPGA9KG799110,[키즈][5PACK] 여아 모달 컬러,24615,2841,2841,1.0,0.7,0.5351,0.0263,147690,0,0,0,3,0,103,0,0,0,77700,0,2667700,0,0,0,2538200,0,0,98,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,228,122,6,2026-06-24
SPWPGA9KG799120,[키즈][5PACK] 여아 모달 컬러,23615,549,549,1.0,0.7,0.5889,0.0865,850160,0,0,0,0,0,171,0,0,0,0,0,4428900,0,0,0,4325300,0,0,167,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,416,245,36,2026-06-24
SPWPGA9KG799130,[키즈][5PACK] 여아 모달 컬러,23569,457,457,1.0,0.7,0.576,0.0769,1013470,0,0,0,0,0,237,0,0,0,0,0,6138300,0,0,0,6008800,0,0,232,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,559,322,43,2026-06-24
SPWPGA9KG799140,[키즈][5PACK] 여아 모달 컬러,23638,366,366,0.9987,0.7,0.5215,0.0652,1181920,0,0,0,0,0,365,0,0,0,0,0,9453500,0,0,0,9349900,0,0,361,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,25900,0,767,400,50,2026-06-24
SPWPGA9KG799150,[키즈][5PACK] 여아 모달 컬러,23972,377,377,1.0,0.7,0.4852,0.0527,1150680,0,0,0,0,0,469,0,0,0,0,0,12147100,0,0,0,12121200,0,0,468,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,911,442,48,2026-06-24
SPWPGA9KG799160,[키즈][5PACK] 여아 모달 컬러,25043,2788,2788,1.0,0.7,0.3985,0.005,150260,0,0,0,0,0,720,0,0,0,0,0,18648000,0,0,0,18622100,0,0,719,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,477,6,2026-06-24
SPWQGA9A0110085,"[COOLTECH] 여성 속바지, (",9358,3105,3105,0.9906,0.7,0.349,0.0397,131020,0,7,0,7,4,3,0,69300,0,69300,39600,29700,0,0,39600,0,0,4,0,3,0,0,11,0,0,1,0,0,2,0,0,7110,0,0,19800,0,0,957,334,38,2026-06-24
SPWQGA9A0110090,"[COOLTECH] 여성 속바지, (",9322,1483,1483,0.9772,0.7,0.2871,0.0362,326300,0,15,0,10,39,7,0,148500,0,99000,386100,69300,0,9900,386100,0,1,39,0,5,0,0,30,0,0,1,0,0,1,0,0,7110,0,0,9900,0,0,2543,730,92,2026-06-24
SPWQGA9A0110095,"[COOLTECH] 여성 속바지, (",9230,1263,1263,0.9955,0.7,0.3555,0.0471,387698,0,0,0,24,33,3,0,0,0,237600,326700,29700,0,0,326700,0,0,33,0,9,1,0,32,0,0,1,0,0,4,0,0,7110,0,0,39600,0,0,2422,861,114,2026-06-24
SPWQGA9A0119085,"[COOLTECH] 여성 속바지, (",9900,4267,4267,0.8716,0.7,0.3828,0.0362,79200,0,0,0,3,48,6,0,0,0,29700,475200,59400,0,9900,415800,0,1,42,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,635,60,2026-06-24
SPWQGA9A0119090,"[COOLTECH] 여성 속바지, (",8316,1650,1650,0.8899,0.7,0.3458,0.0422,291090,0,0,0,13,39,2,0,0,0,128700,386100,19800,0,0,396000,0,0,40,0,19,0,0,15,1,0,3,0,0,0,1,0,21330,0,0,0,7900,0,3907,1351,165,2026-06-24
SPWQGA9A0119095,"[COOLTECH] 여성 속바지, (",8983,1089,1089,0.8885,0.7,0.361,0.0429,449150,0,2,0,27,6,1,0,19800,0,267300,59400,9900,0,29700,59400,0,3,6,0,14,0,0,32,4,0,2,0,0,6,1,0,13820,0,0,59400,7900,0,4477,1616,192,2026-06-24
SPWQGA9A0135085,"[COOLTECH] 여성 속바지, (",9260,3647,3647,0.9108,0.7,0.333,0.0343,101860,0,3,0,0,1,1,0,29700,0,0,9900,9900,0,0,9900,0,0,1,0,2,0,0,9,0,0,1,0,0,0,0,0,7110,0,0,0,0,0,874,291,30,2026-06-24
SPWQGA9A0135090,"[COOLTECH] 여성 속바지, (",9116,1845,1845,0.9485,0.7,0.2994,0.0364,255270,0,-1,0,6,15,15,0,-9900,0,59400,148500,148500,0,19800,148500,0,2,15,0,7,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,831,101,2026-06-24
SPWQGA9A0135095,"[COOLTECH] 여성 속바지, (",9353,1376,1376,0.9722,0.7,0.3753,0.0482,355450,0,0,0,25,46,9,0,0,0,247500,455400,89100,0,9900,445500,0,1,45,0,5,0,0,30,3,0,0,0,0,7,1,0,0,0,0,69300,7900,0,3027,1136,146,2026-06-24
SPWQGA9A2119085,"[COMFORT] 여성 모달 트렁크,",8410,7091,7091,0.9851,0.7,0.4703,0.0446,25230,0,4,0,10,-1,36,0,39600,0,99000,-9900,356400,0,69300,-9900,0,7,-1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,8410,0,0,0,202,95,9,2026-06-24
SPWQGA9A2119090,"[COMFORT] 여성 모달 트렁크,",8815,3788,3788,0.9987,0.7,0.4822,0.0777,96970,0,45,0,33,0,32,0,445500,0,326700,0,316800,0,158400,0,9900,16,0,1,0,0,11,0,0,0,0,0,2,0,0,0,0,0,16820,0,0,0,759,366,59,2026-06-24
SPWQGA9A2119095,"[COMFORT] 여성 모달 트렁크,",8538,2883,2883,0.9981,0.7,0.5331,0.0874,145148,0,64,0,57,-1,19,0,633600,0,564300,-9900,188100,0,445500,-9900,9900,45,-1,1,0,1,11,0,5,0,0,0,2,0,0,0,0,0,16820,0,0,0,1041,555,91,2026-06-24
SPWQGA9A2159085,"[COMFORT] 여성 모달 트렁크,",8708,5682,5682,0.976,0.7,0.3077,0.0673,43540,0,18,0,10,0,35,0,178200,0,99000,0,346500,0,49500,0,0,5,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,8410,0,0,0,208,64,14,2026-06-24
SPWQGA9A2159090,"[COMFORT] 여성 모달 트렁크,",8510,4028,4028,0.9924,0.7,0.2628,0.0662,85100,0,39,0,34,0,37,0,386100,0,336600,0,366300,0,188100,0,0,19,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,8410,0,0,0,529,139,35,2026-06-24
SPWQGA9A2159095,"[COMFORT] 여성 모달 트렁크,",7751,3855,3855,0.9942,0.7,0.4548,0.0554,93020,0,39,0,18,-1,30,0,386100,0,178200,-9900,297000,0,39600,-9900,9900,4,-1,1,1,0,9,0,2,0,1,0,2,0,0,0,510,0,16820,0,0,0,686,312,38,2026-06-24
SPWQGA9A21AC085,"[COMFORT] 여성 모달 트렁크,",8455,4347,4347,0.99,0.7,0.392,0.0698,76100,0,4,0,35,-2,34,0,39600,0,346500,-19800,336600,0,198000,-19800,0,20,-2,0,2,0,5,0,2,0,0,0,3,0,0,0,0,0,25230,0,0,0,301,118,21,2026-06-24
SPWQGA9A21AC090,"[COMFORT] 여성 모달 트렁크,",9040,3748,3748,0.9973,0.7,0.4032,0.0637,99450,0,49,0,50,-1,7,0,485100,0,495000,-9900,69300,0,287100,-9900,9900,29,-1,1,-1,0,11,0,1,0,0,0,2,0,0,0,0,0,16820,0,0,0,754,304,48,2026-06-24
SPWQGA9A21AC095,"[COMFORT] 여성 모달 트렁크,",8952,2571,2571,0.9969,0.7,0.4939,0.0967,170105,0,98,0,26,0,0,0,970200,0,257400,0,0,0,69300,0,0,7,0,0,0,2,17,0,0,0,0,0,2,0,0,0,0,0,16820,0,0,0,982,485,95,2026-06-24
SPWQGA9KG199120,[키즈][COOLTECH[2PACK],9790,3977,3977,0.5951,0.7,0.1979,0.0192,88110,0,29,17,12,0,13,0,287100,168300,118800,0,128700,0,0,0,0,0,0,0,1,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,9900,0,1304,258,25,2026-06-24
SPWQGA9KG199140,[키즈][COOLTECH[2PACK],8574,3840,3840,0.5793,0.7,0.2066,0.0188,94320,0,47,48,10,0,0,0,465300,475200,99000,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,0,4,0,0,0,0,0,39600,0,0,0,2125,439,40,2026-06-24
SPWQGA9KG199160,[키즈][COOLTECH[2PACK],9373,4440,4440,0.5769,0.7,0.189,0.0211,74990,0,48,47,7,0,1,0,475200,465300,69300,0,9900,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,2,0,0,0,0,0,19800,0,0,0,1704,322,36,2026-06-24
SPWRG37A0151085,[COOLTECH] 심리스 경량 후크,22982,2426,2426,0.9957,0.7,0.4914,0.0776,183860,0,0,0,21,27,9,0,0,0,543900,699300,233100,0,543900,699300,0,21,27,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,22010,0,0,232,114,18,2026-06-24
SPWRG37A0151090,"[COOLTECH] 심리스 경량 후크, (51)Ligh",22140,920,920,0.8528,0.7,0.3762,0.0841,531360,62,8,0,13,13,26,0,207200,0,336700,336700,673400,0,336700,336700,0,13,13,0,3,0,1,19,1,0,2,0,1,2,0,0,43460,0,22010,44020,0,0,428,161,36,2026-06-24
SPWRG37A0151095,[COOLTECH] 심리스 경량 후크,21225,1096,1096,0.9974,0.7,0.3594,0.0964,445730,0,4,0,17,37,27,0,103600,0,440300,958300,699300,0,440300,958300,0,17,37,0,6,0,0,15,0,0,0,0,0,2,0,0,0,0,0,44020,0,0,384,138,37,2026-06-24
SPWRG37A01S1085,[COOLTECH] 심리스 경량 후크,22010,3983,3983,0.9966,0.7,0.8289,0.0268,88040,0,0,1,6,-3,8,0,0,25900,155400,-77700,207200,0,155400,-77700,0,6,-3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,22010,0,0,0,298,247,8,2026-06-24
SPWRG37A01S1090,[COOLTECH] 심리스 경량 후크,21109,1221,1221,1.0,0.7,0.7773,0.1381,401085,0,3,2,3,3,28,0,77700,51800,77700,77700,725200,0,25900,25900,0,1,1,0,3,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449,349,62,2026-06-24
SPWRG37A01S1095,[COOLTECH] 심리스 경량 후크,21820,2308,2308,0.9973,0.7,0.8575,0.0466,196385,0,1,0,4,-1,12,0,25900,0,103600,-25900,310800,0,103600,-25900,0,4,-1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,313,17,2026-06-24
SPWRG37A0219085,"[COOLTECH] 심리스 경량 얇은 끈 브라, (19",0,9999,9999,0.0,0.7,0.0,0.0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,2026-06-24
SPWRG37A0219090,"[COOLTECH] 심리스 경량 얇은 끈 브라, (19",0,9999,9999,0.0,0.7,0.0,0.0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,2026-06-24
SPWRG37A0219095,"[COOLTECH] 심리스 경량 얇은 끈 브라, (19",0,9999,9999,0.0,0.7,0.0,0.0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,2026-06-24
SPWRG37A0219100,"[COOLTECH] 심리스 경량 얇은 끈 브라, (19",0,9999,9999,0.0,0.7,0.0,0.0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,2026-06-24
SPWRG37A0239085,"[COOLTECH] 심리스 경량 얇은 끈 브라, (39",0,9999,9999,0.0,0.7,0.0,0.0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,2026-06-24
