exec_id,단품코드,채널,전일재고_장,이동IN_장,정상가,실제판매_장,추가판매_장
1,SPPPG37U2851105,공홈,11,3,39900,3,0
1,SPRLG25U01CI095,공홈,2,3,25900,0,0
1,SPRLG25U01CI100,공홈,0,5,25900,2,2
1,SPRLG25U01CI105,공홈,3,2,25900,2,0
1,SPRLG25U0299090,공홈,4,10,25900,0,0
1,SPRLG25U0299095,공홈,0,2,25900,1,1
1,SPRLG25U0810090,공홈,0,4,25900,4,4
1,SPRLG25U0819090,공홈,2,5,25900,1,0
1,SPRLG25U0819095,공홈,5,5,25900,5,0
1,SPRLG25U0819100,공홈,0,3,25900,1,1
1,SPRLG25U0819105,공홈,0,5,25900,2,2
1,SPRLG25U2099100,공홈,0,2,25900,1,1
1,SPRLG37U0719100,공홈,11,8,35900,2,0
1,SPRLG37U0719105,공홈,0,7,35900,1,1
1,SPRLG37U3385095,공홈,0,3,25900,3,3
1,SPRLG37U3385105,공홈,0,6,25900,6,6
1,SPRLG37U3530095,공홈,6,6,25900,6,0
1,SPRLG37U3530100,공홈,16,10,25900,3,0
1,SPRLG37U3620100,공홈,26,18,25900,9,0
1,SPRLG37U3710090,공홈,17,2,25900,5,0
1,SPRLG37U3710095,공홈,1,3,25900,4,3
1,SPRLG37U3710100,공홈,2,2,25900,4,2
1,SPRLG37U3710105,공홈,0,4,25900,4,4
1,SPRLG37U3810105,공홈,0,6,25900,3,3
1,SPRLG37U3840090,공홈,1,6,25900,1,0
1,SPRLG37U3840095,공홈,0,6,25900,0,0
1,SPRLG37U4110100,공홈,0,6,25900,3,3
1,SPRLG37U4110105,공홈,0,6,25900,4,4
1,SPRLG37U4110110,공홈,0,3,25900,3,3
1,SPRLG37U4120090,공홈,0,2,25900,2,2
1,SPRLG37U4120100,공홈,0,4,25900,0,0
1,SPRLG37U5359100,공홈,0,2,35900,1,1
1,SPRLG37U5359105,공홈,0,2,35900,1,1
1,SPRNG24G0159095,공홈,0,8,19900,0,0
1,SPRNG37G0420095,공홈,0,6,15900,0,0
1,SPRNG37G04AC085,공홈,3,17,15900,3,0
1,SPRNG37G0664090,공홈,0,6,19900,1,1
1,SPRNG37G2289095,공홈,0,12,19900,0,0
1,SPRPG24C6029090,공홈,0,6,25900,0,0
1,SPRPG24C6029105,공홈,0,8,25900,0,0
1,SPRPG24G5015090,공홈,2,8,25900,1,0
1,SPRPG24G5029085,공홈,1,7,25900,0,0
1,SPRPG24G5029095,공홈,3,15,25900,1,0
1,SPRPG24G5059085,공홈,0,6,25900,0,0
1,SPRPG24G5059090,공홈,0,8,25900,1,1
1,SPRPG24G5110090,공홈,0,12,19900,1,1
1,SPRPG24G5129095,공홈,3,11,19900,0,0
1,SPRPG24G5160090,공홈,0,12,19900,0,0
1,SPRPG24G5510095,공홈,0,4,25900,3,3
1,SPRPG24G5529095,공홈,0,4,25900,0,0
1,SPRPG25C6050095,공홈,0,4,25900,0,0
1,SPRPG25C6060100,공홈,0,3,25900,0,0
1,SPRPG37G7259085,공홈,0,4,19900,0,0
1,SPRPG37G7259090,공홈,0,3,19900,1,1
1,SPRSG25C0415100,공홈,1,9,29900,2,1
1,SPRSG25C0459095,공홈,0,4,29900,1,1
1,SPRSG25C0459100,공홈,0,8,29900,2,2
1,SPRWG25G0385095,공홈,1,7,25900,0,0
1,SPRWG37G3139095,공홈,2,8,25900,0,0
1,SPRWGA9A0199095,공홈,0,3,15900,0,0
1,SPRWGA9C0110110,공홈,0,14,19900,1,1
1,SPRWGA9C0116095,공홈,0,6,19900,1,1
1,SPRWGA9C0116100,공홈,0,6,19900,2,2
1,SPRWGA9C0119090,공홈,0,10,19900,4,4
1,SPRWGA9C0158095,공홈,0,8,19900,2,2
1,SPRWGA9C0158100,공홈,0,6,19900,5,5
1,SPRWGA9C0160090,공홈,0,7,19900,1,1
1,SPRWGA9C0160095,공홈,0,6,19900,1,1
1,SPRWGA9C0164105,공홈,0,6,19900,3,3
1,SPTCG23G0119078,공홈,0,1,49900,1,1
1,SPTCG23G0159078,공홈,0,1,49900,0,0
1,SPTCG23G0185078,공홈,0,1,49900,1,1
1,SPTCG23G0215064,공홈,0,1,49900,0,0
1,SPTCG23G0215070,공홈,0,1,49900,0,0
1,SPTCG23G0319067,공홈,3,3,49900,4,1
1,SPTCG23G0319073,공홈,5,1,49900,1,0
1,SPTCG24G9136070,공홈,0,3,49900,0,0
1,SPTCG38G9019070,공홈,0,1,59900,0,0
1,SPTCG38G9019075,공홈,1,4,59900,1,0
1,SPTCG38G9019080,공홈,0,4,59900,0,0
1,SPTHG23WY117075,공홈,0,2,39900,2,2
1,SPTHG23WY117080,공홈,0,2,39900,0,0
1,SPTHG23WY160070,공홈,0,8,39900,1,1
1,SPTHG23WY160075,공홈,0,3,39900,1,1
1,SPTHG26W0110075,공홈,0,2,39900,2,2
1,SPTJG23C4159082,공홈,0,1,49900,0,0
1,SPTJG23G3117064,공홈,0,2,49900,0,0
1,SPTJG23G3156064,공홈,0,2,49900,0,0
1,SPTJG23G31BC075,공홈,0,2,49900,0,0
1,SPTJG23G5317078,공홈,0,2,49900,0,0
1,SPTJG23G6117064,공홈,0,1,49900,0,0
1,SPTJG23G6117067,공홈,0,2,49900,0,0
1,SPTJG23G6117070,공홈,0,1,49900,0,0
1,SPTJG23G6117073,공홈,1,1,49900,1,0
1,SPTJG23G6117078,공홈,0,3,49900,0,0
1,SPTJG24G5557075,공홈,2,3,39900,1,0
1,SPTJG25C2157086,공홈,0,1,49900,0,0
1,SPTJG25C4117090,공홈,0,1,49900,0,0
1,SPTJG25C5155074,공홈,0,1,49900,1,1
1,SPTJG25C5156078,공홈,0,1,49900,1,1
1,SPTJG25C5156080,공홈,0,3,49900,0,0
1,SPTJG25C5156082,공홈,0,4,49900,3,3
1,SPTJG25C5156084,공홈,0,2,49900,1,1
1,SPTJG25C5156086,공홈,0,3,49900,1,1
1,SPTJG25C5156090,공홈,0,1,49900,0,0
1,SPTJG25G3256064,공홈,1,5,49900,1,0
1,SPTJG25G3256067,공홈,3,5,49900,1,0
1,SPWHG23W1319070,공홈,1,3,49900,0,0
1,SPWHG24G9219070,공홈,0,2,49900,0,0
1,SPWHG24G9219075,공홈,0,1,49900,0,0
1,SPWHG24G9315075,공홈,3,2,49900,0,0
1,SPWHG25W0236075,공홈,0,6,49900,0,0
1,SPWHG37GY319080,공홈,0,5,39900,0,0
1,SPWPGA9A1119085,공홈,1,11,7900,3,2
1,SPWPGA9A1131090,공홈,0,10,7900,1,1
1,SPWRGA9A0110090,공홈,0,9,12900,9,9
1,SPWRGA9A11S1080,공홈,0,8,19900,7,7
1,SPYJG24C0117090,공홈,0,4,39900,0,0
1,SPYJG24C0117095,공홈,0,10,39900,1,1
1,SPYJG24C0117100,공홈,4,12,39900,2,0
1,SPYJG24C0117105,공홈,0,8,39900,2,2
1,SPYJG24C0117110,공홈,0,10,39900,0,0
1,SPYJG24C0156100,공홈,0,2,39900,0,0
1,SPYJG24C0159090,공홈,3,7,39900,1,0
1,SPYJG24C0159095,공홈,4,22,39900,1,0
1,SPYJG24C0159100,공홈,0,22,39900,1,1
1,SPYJG24C0159105,공홈,0,14,39900,2,2
1,SPYJG24C0159110,공홈,0,4,39900,0,0
1,SPYWG25CY210090,공홈,0,4,39900,0,0
1,SPPPG25KU110110,공홈,10,5,39900,4,0
1,SPPPG25KU110120,공홈,15,5,39900,1,0
1,SPPPG25KU110140,공홈,10,6,39900,5,0
1,SPPPG25KU110150,공홈,0,4,39900,4,4
1,SPPPG25KU125160,공홈,0,5,39900,4,4
1,SPPPG25U0419110,공홈,17,5,39900,11,0
1,SPPPG37U1710100,공홈,0,3,39900,2,2
1,SPPPG37U2699090,공홈,0,3,39900,3,3
1,SPPPG37U2699095,공홈,0,6,39900,6,6
1,SPPPG37U2699100,공홈,0,6,39900,6,6
1,SPPPG37U2699105,공홈,0,3,39900,3,3
1,SPPPG37U2699110,공홈,0,3,39900,3,3
1,SPPPG37U3340090,공홈,0,2,39900,1,1
1,SPPPG37U3340095,공홈,36,2,39900,7,0
1,SPRLG25U0410090,공홈,0,4,25900,0,0
1,SPRLG25U0410100,공홈,0,5,25900,0,0
1,SPRLG25U0450090,공홈,0,5,25900,2,2
1,SPRLG25U0810105,공홈,0,2,25900,2,2
