단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기
SPTAG23W0119078,"롱 와이드 슬랙스, (19)Black, 78",21900,3502,3502,0.92,0.7,0.5,0.15,109500,5,0,0,4,-5,4,0,0,0,0,0,1,4,0,0,0
SPTAG23W0137064,,18405,6231,6231,0.92,0.7,0.5,0.15,36810,0,2,0,0,-1,3,0,0,0,0,1,0,1,0,0,0
SPTAG23W0137067,"롱 와이드 슬랙스, (37)Dark Beige, 67",19900,7434,7434,0.92,0.7,0.5,0.15,19900,1,2,0,0,-3,2,0,0,0,0,0,0,1,0,0,0
SPTAG23W0137070,,17910,7816,7816,0.92,0.7,0.5,0.15,17910,0,0,0,0,-2,2,0,0,0,0,1,0,0,0,0,0
SPTAG23W0137073,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0
SPTAG23W0137075,,19900,7598,7598,0.92,0.7,0.5,0.15,19900,0,0,0,0,-1,2,0,0,0,0,1,0,0,0,0,0
SPTAG23W0137078,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,1,0,-3,5,0,0,0,0,0,0,0,0,0,0
SPTAG23W0160064,,18240,5178,5178,0.92,0.7,0.5,0.15,54720,0,2,0,0,1,8,0,0,0,0,2,0,1,0,0,0
SPTAG23W0160067,"롱 와이드 슬랙스, (60)Charcoal, 67",19900,5005,5005,0.92,0.7,0.5,0.15,59700,6,0,0,0,2,5,0,0,0,0,0,0,2,1,0,0
SPTAG23W0160070,"롱 와이드 슬랙스, (60)Charcoal, 70",24900,5468,5468,0.92,0.7,0.5,0.15,49800,4,0,0,0,-9,2,0,0,0,0,0,0,2,0,0,0
SPTAG23W0160073,"롱 와이드 슬랙스, (60)Charcoal, 73",0,9999,9999,0.92,0.7,0.5,0.15,0,7,1,1,-1,-8,8,0,0,0,0,0,0,0,0,0,0
SPTAG23W0160075,"롱 와이드 슬랙스, (60)Charcoal, 75",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SPTAG23W0160078,,24900,5488,5488,0.92,0.7,0.5,0.15,49800,0,0,0,0,-16,5,0,0,0,0,0,0,0,2,0,0
SPTAG23W0217064,,29900,6775,6775,0.92,0.7,0.5,0.15,29900,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0
SPTAG23W0217067,"앵클 와이드 슬랙스, (17)Dark Gray, 67",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0
SPTAG23W0217070,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,1,-2,13,0,0,0,0,0,0,0,0,0,0
SPTAG23W0217073,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,4,-1,16,0,0,0,0,0,0,0,0,0,0
SPTAG23W0217078,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
SPTAG23W0219064,,23233,4757,4757,0.92,0.7,0.5,0.15,69700,0,0,0,1,-1,12,0,0,0,0,0,0,2,0,1,0
SPTAG23W0219067,,19900,7435,7435,0.92,0.7,0.5,0.15,19900,0,0,0,1,0,17,0,0,0,0,0,0,1,0,0,0
SPTAG23W0219070,"앵클 와이드 슬랙스, (19)Black, 70",23405,5573,5573,0.92,0.7,0.5,0.15,46810,0,0,0,1,-4,18,0,0,0,0,1,0,1,0,0,0
SPTAG23W0219073,,24900,5460,5460,0.92,0.7,0.5,0.15,49800,0,0,0,4,0,24,0,0,0,0,0,1,1,0,0,0
SPTAG23W0219075,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPTAG23W0219078,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SPTAG23W0237064,,17910,7817,7817,0.92,0.7,0.5,0.15,17910,0,2,0,0,2,8,0,0,0,0,1,0,0,0,0,0
SPTAG23W0237067,,14900,8004,8004,0.92,0.7,0.5,0.15,14900,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
SPTAG23W0237070,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SPTAG23W0237073,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
SPTAG23W0237075,,27210,6867,6867,0.92,0.7,0.5,0.15,27210,0,2,0,0,1,5,0,0,0,0,0,1,0,0,0,0
SPTAG23W0237078,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,-1,3,0,0,0,0,0,0,0,0,0,0
SPTAG23W0317070,"랩 플레어 와이드 슬랙스, (17)Dark Gray, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W0317075,,28405,6837,6837,0.92,0.7,0.5,0.15,28405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SPTAG23W0319070,"랩 플레어 와이드 슬랙스, (19)Black, S",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W0319075,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1119070,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
SPTAG23W1119075,"[스트레치] 와이드 밴딩 슬랙스, (19)Black, ",0,9999,9999,0.92,0.7,0.5,0.15,0,10,0,2,0,-3,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1119080,"[스트레치] 와이드 밴딩 슬랙스, (19)Black, ",17910,7818,7818,0.92,0.7,0.5,0.15,17910,21,0,1,0,-5,2,0,0,0,0,1,0,0,0,0,0
SPTAG23W1119085,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1160070,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1160075,"[스트레치] 와이드 밴딩 슬랙스, (60)Charcoa",19900,7436,7436,0.92,0.7,0.5,0.15,19900,4,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0
SPTAG23W1160080,"[스트레치] 와이드 밴딩 슬랙스, (60)Charcoa",22400,3968,3968,0.92,0.7,0.5,0.15,89600,8,0,0,4,7,0,0,0,0,0,0,0,1,2,1,0
SPTAG23W1164070,,24401,2841,2841,0.92,0.7,0.5,0.15,146410,0,1,0,3,5,3,0,0,0,0,1,0,1,3,1,0
SPTAG23W1164075,"[스트레치] 와이드 밴딩 슬랙스, (64)Cream, ",19900,7437,7437,0.92,0.7,0.5,0.15,19900,5,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0
SPTAG23W1164080,"[스트레치] 와이드 밴딩 슬랙스, (64)Cream, ",29900,4964,4964,0.92,0.7,0.5,0.15,59800,5,1,0,4,7,2,0,0,0,0,0,0,0,0,2,0
SPTAG23W1164085,,29900,6776,6776,0.92,0.7,0.5,0.15,29900,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
SPTAG23W1219070,"[스트레치] 부츠컷 밴딩 슬랙스, (19)Black, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,1,0,0,-2,2,0,0,0,0,0,0,0,0,0,0
SPTAG23W1219075,"[스트레치] 부츠컷 밴딩 슬랙스, (19)Black, ",28405,6838,6838,0.92,0.7,0.5,0.15,28405,2,0,0,0,-6,3,0,0,0,0,0,1,0,0,0,0
SPTAG23W1219080,"[스트레치] 부츠컷 밴딩 슬랙스, (19)Black, ",26910,6923,6923,0.92,0.7,0.5,0.15,26910,6,0,0,0,-6,0,0,0,0,0,1,0,0,0,0,0
SPTAG23W1219085,"[스트레치] 부츠컷 밴딩 슬랙스, (19)Black, ",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1260070,"[스트레치] 부츠컷 밴딩 슬랙스, (60)Charcoa",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPTAG23W1260075,"[스트레치] 부츠컷 밴딩 슬랙스, (60)Charcoa",27965,2084,2084,0.92,0.7,0.5,0.15,223720,-1,17,1,5,-5,4,0,0,0,0,3,0,0,3,2,0
SPTAG23W1260080,,24900,5469,5469,0.92,0.7,0.5,0.15,49800,0,1,1,2,2,9,0,0,0,0,0,0,1,1,0,0
SPTAG23W1260085,"[스트레치] 부츠컷 밴딩 슬랙스, (60)Charcoa",0,8438,8438,0.92,0.7,0.5,0.15,-29900,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
SPTAG23W1264070,"[스트레치] 부츠컷 밴딩 슬랙스, (64)Cream, ",26566,4237,4237,0.92,0.7,0.5,0.15,79700,0,1,0,3,-5,10,0,0,0,0,0,0,0,3,0,0
SPTAG23W1264075,"[스트레치] 부츠컷 밴딩 슬랙스, (64)Cream, ",21405,4028,4028,0.92,0.7,0.5,0.15,85620,6,7,0,7,-2,15,0,0,0,0,2,0,0,2,0,0
SPTAG23W1264080,,25903,4291,4291,0.92,0.7,0.5,0.15,77710,0,6,0,4,5,7,0,0,0,0,1,0,1,0,1,0
SPTAG24M2317080,,25410,7092,7092,0.92,0.7,0.5,0.15,25410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPTAG24M2317085,"[ACTIVE] 라이트 이지 팬츠, L, (17)Dar",27210,6868,6868,0.92,0.7,0.5,0.15,27210,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SPTAG24M2317090,"[ACTIVE] 라이트 이지 팬츠, XL, (17)Da",21080,5720,5720,0.92,0.7,0.5,0.15,42160,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0
SPTAG24M2317095,,29900,6777,6777,0.92,0.7,0.5,0.15,29900,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SPTAG24M2337075,,29900,6729,6729,0.92,0.7,0.5,0.15,29900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPTAG24M2337080,,27655,5161,5161,0.92,0.7,0.5,0.15,55310,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SPTAG24M2337085,"[ACTIVE] 라이트 이지 팬츠, L, (37)Dar",27210,6869,6869,0.92,0.7,0.5,0.15,27210,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SPTAG24M2337090,"[ACTIVE] 라이트 이지 팬츠, XL, (37)Da",27210,6870,6870,0.92,0.7,0.5,0.15,27210,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SPTAG24M2337095,,29900,6778,6778,0.92,0.7,0.5,0.15,29900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPTAG25M1217080,"크링클 와이드팬츠, M, (17)Dark Gray",35910,4633,4633,0.92,0.7,0.5,0.15,71820,0,3,0,8,0,0,0,0,0,0,2,0,0,0,0,0
SPTAG25M1217085,"크링클 와이드팬츠, L, (17)Dark Gray",29923,3943,3943,0.92,0.7,0.5,0.15,89770,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0
SPTAG25M1217090,,35910,6390,6390,0.92,0.7,0.5,0.15,35910,0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0
SPTAG25M1217095,"크링클 와이드팬츠, XXL, (17)Dark Gray",34910,4738,4738,0.92,0.7,0.5,0.15,69820,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0
SPTAG25M1219080,,38236,2038,2038,0.92,0.7,0.5,0.15,229420,0,0,0,4,0,0,0,0,0,0,2,0,3,0,1,0
SPTAG25M1219085,"크링클 와이드팬츠, L, (19)Black",36907,2810,2810,0.92,0.7,0.5,0.15,147630,0,5,1,6,0,0,0,0,0,0,3,0,2,0,-1,0
SPTAG25M1219090,,39900,4145,4145,0.92,0.7,0.5,0.15,79800,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0
SPTAG25M1219095,"크링클 와이드팬츠, XXL, (19)Black",39900,5915,5915,0.92,0.7,0.5,0.15,39900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SPTAG25M2117074,,27406,4082,4082,0.92,0.7,0.5,0.15,82220,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0
SPTAG25M2117078,,29900,4946,4946,0.92,0.7,0.5,0.15,59800,0,4,0,0,0,15,0,0,0,0,0,0,2,0,0,0
SPTAG25M2117082,,29900,6730,6730,0.92,0.7,0.5,0.15,29900,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0
SPTAG25M2117086,"[COOL] 테이퍼드 슬랙스, (17)Dark Gray",30574,3893,3893,0.92,0.7,0.5,0.15,91724,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0
SPTAG25M2117090,,39900,5916,5916,0.92,0.7,0.5,0.15,39900,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
SPTAG25M2119074,,35400,4698,4698,0.92,0.7,0.5,0.15,70800,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0
SPTAG25M2119078,"[COOL] 테이퍼드 슬랙스, (19)Black, 78",30047,2206,2206,0.92,0.7,0.5,0.15,210330,45,15,0,1,0,12,0,0,0,0,3,0,3,0,1,0
SPTAG25M2119082,"[COOL] 테이퍼드 슬랙스, (19)Black, 82",31173,1699,1699,0.92,0.7,0.5,0.15,280560,0,5,0,5,0,16,0,0,0,0,4,1,2,0,2,0
SPTAG25M2119086,,36409,6239,6239,0.92,0.7,0.5,0.15,36409,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
SPTAG25M2119090,"[COOL] 테이퍼드 슬랙스, (19)Black, 90",28405,6839,6839,0.92,0.7,0.5,0.15,28405,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
SPTAG25M2137074,"[COOL] 테이퍼드 슬랙스, (37)Dark Beig",39900,5917,5917,0.92,0.7,0.5,0.15,39900,0,0,2,0,0,7,0,0,0,0,0,0,0,0,1,0
SPTAG25M2137078,"[COOL] 테이퍼드 슬랙스, (37)Dark Beig",27906,4059,4059,0.92,0.7,0.5,0.15,83720,2,2,1,2,0,17,0,0,0,0,2,0,1,0,0,0
SPTAG25M2137082,"[COOL] 테이퍼드 슬랙스, (37)Dark Beig",27931,2576,2576,0.92,0.7,0.5,0.15,167586,0,7,0,4,0,7,0,0,0,0,6,-1,0,0,1,0
SPTAG25M2137086,,39900,3260,3260,0.92,0.7,0.5,0.15,119700,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0
SPTAG25M2137090,,34900,4743,4743,0.92,0.7,0.5,0.15,69800,0,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0
SPTAG25M2159074,"[COOL] 테이퍼드 슬랙스, (59)Navy, 74",0,9999,9999,0.92,0.7,0.5,0.15,0,11,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0
SPTAG25M2159078,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SPTAG25M2159082,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SPTAG25M2159086,,25410,7093,7093,0.92,0.7,0.5,0.15,25410,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SPTAG25M2159090,,33405,4810,4810,0.92,0.7,0.5,0.15,66810,0,2,0,0,0,5,0,0,0,0,1,0,0,0,1,0
SPTAG25M4115074,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SPTAG25M4115078,"[COOL] 스트레이트 슬랙스, (15)Gray, 78",37905,6139,6139,0.92,0.7,0.5,0.15,37905,0,0,0,1,0,13,0,0,0,0,0,1,0,0,0,0
SPTAG25M4115082,,39900,5811,5811,0.92,0.7,0.5,0.15,39900,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
SPTAG25M4115086,,39900,4146,4146,0.92,0.7,0.5,0.15,79800,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0
SPTAG25M4115090,"[COOL] 스트레이트 슬랙스, (15)Gray, 90",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPTAG25M4119074,"[COOL] 스트레이트 슬랙스, (19)Black, 7",0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPTAG25M4119078,"[COOL] 스트레이트 슬랙스, (19)Black, 7",36409,6240,6240,0.92,0.7,0.5,0.15,36409,0,0,0,6,0,14,0,0,0,0,0,1,0,0,0,0
SPTAG25M4119082,"[COOL] 스트레이트 슬랙스, (19)Black, 8",38902,2695,2695,0.92,0.7,0.5,0.15,155610,1,0,1,3,0,16,0,0,0,0,1,0,0,0,3,0
SPTAG25M4119086,"[COOL] 스트레이트 슬랙스, (19)Black, 8",35910,6391,6391,0.92,0.7,0.5,0.15,35910,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
SPTAG25M5115074,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0
SPTAG25M5115078,"[COOL] 와이드 슬랙스, (15)Gray, 78",39900,5812,5812,0.92,0.7,0.5,0.15,39900,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0
SPTAG25M5115082,"[COOL] 와이드 슬랙스, (15)Gray, 82",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SPTAG25M5115086,"[COOL] 와이드 슬랙스, (15)Gray, 86",35910,6392,6392,0.92,0.7,0.5,0.15,35910,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0
SPTAG25M5115090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SPTAG25M5116074,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SPTAG25M5116078,,39900,4147,4147,0.92,0.7,0.5,0.15,79800,0,0,0,0,0,14,0,0,0,0,0,0,1,0,1,0
SPTAG25M5116082,,39900,4200,4200,0.92,0.7,0.5,0.15,79800,0,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0
SPTAG25M5116086,,39900,5813,5813,0.92,0.7,0.5,0.15,39900,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0
SPTAG25M5116090,,39900,4148,4148,0.92,0.7,0.5,0.15,79800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
SPTAG25M5119074,"[COOL] 와이드 슬랙스, (19)Black, 74",39900,5918,5918,0.92,0.7,0.5,0.15,39900,0,0,0,-1,0,7,0,0,0,0,0,0,0,0,1,0
SPTAG25M5119078,"[COOL] 와이드 슬랙스, (19)Black, 78",38902,4287,4287,0.92,0.7,0.5,0.15,77805,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
SPTAG25M5119082,"[COOL] 와이드 슬랙스, (19)Black, 82",36905,4500,4500,0.92,0.7,0.5,0.15,73810,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
SPTAG25M5119086,,36310,6247,6247,0.92,0.7,0.5,0.15,36310,0,0,3,1,0,3,0,0,0,0,0,1,0,0,0,0
SPTAG25M5119090,,35910,6393,6393,0.92,0.7,0.5,0.15,35910,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
SPTAG25U0119070,,53910,5202,5202,0.92,0.7,0.5,0.15,53910,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0
SPTAG25U0119075,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0
SPTAG25U0119080,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0
SPTAG25W0119064,,29601,2797,2797,0.92,0.7,0.5,0.15,148005,0,0,0,5,25,21,0,0,0,0,0,1,1,3,0,0
SPTAG25W0119067,,30614,1160,1160,0.92,0.7,0.5,0.15,428600,0,0,0,5,28,23,0,0,0,0,0,0,2,11,1,0
SPTAG25W0119070,"[COOL] 앵클 와이드 슬랙스, (19)Black, ",34344,1571,1571,0.92,0.7,0.5,0.15,309100,0,0,0,1,38,18,0,0,0,0,0,0,2,4,3,0
SPTAG25W0119073,"[COOL] 앵클 와이드 슬랙스, (19)Black, ",34860,1183,1183,0.92,0.7,0.5,0.15,418327,0,8,0,6,32,24,0,0,0,0,2,1,3,3,3,0
SPTAG25W0119075,,33900,1981,1981,0.92,0.7,0.5,0.15,237304,0,0,1,7,23,17,0,0,0,0,0,1,0,4,2,0
SPTAG25W0119078,"[COOL] 앵클 와이드 슬랙스, (19)Black, ",32800,1803,1803,0.92,0.7,0.5,0.15,262402,84,16,3,6,32,25,0,0,0,0,2,0,1,4,1,0
SPTAG25W0160064,,29152,3348,3348,0.92,0.7,0.5,0.15,116610,0,2,0,10,19,24,0,0,0,0,1,0,1,2,0,0
SPTAG25W0160067,"[COOL] 앵클 와이드 슬랙스, (60)Charcoa",32400,1823,1823,0.92,0.7,0.5,0.15,259200,0,0,1,8,14,25,0,0,0,0,0,0,4,4,0,0
SPTAG25W0160070,"[COOL] 앵클 와이드 슬랙스, (60)Charcoa",32602,1636,1636,0.92,0.7,0.5,0.15,293420,1,0,0,3,28,19,0,0,0,0,1,1,2,3,2,0
SPTAG25W0160073,"[COOL] 앵클 와이드 슬랙스, (60)Charcoa",36895,4503,4503,0.92,0.7,0.5,0.15,73790,0,3,0,10,43,21,0,0,0,0,-1,0,1,2,0,0
SPTAG25W0160075,"[COOL] 앵클 와이드 슬랙스, (60)Charcoa",33736,2253,2253,0.92,0.7,0.5,0.15,202420,0,0,0,7,10,16,0,0,0,0,2,0,2,1,1,0
SPTAG25W0160078,,33900,2562,2562,0.92,0.7,0.5,0.15,169500,0,0,0,10,32,21,0,0,0,0,0,0,3,2,0,0
SPTAG25W0219064,,32238,1652,1652,0.92,0.7,0.5,0.15,290150,0,0,0,10,26,22,0,0,0,0,1,0,0,8,0,0
SPTAG25W0219067,"[COOL] 롱 와이드 슬랙스, (19)Black, 6",31915,1540,1540,0.92,0.7,0.5,0.15,319151,0,1,1,10,6,21,0,0,0,0,0,0,0,10,0,0
SPTAG25W0219070,,33359,641,641,0.92,0.7,0.5,0.15,733910,0,0,0,13,10,22,0,0,0,0,0,0,0,21,1,0
SPTAG25W0219073,,34006,699,699,0.92,0.7,0.5,0.15,680120,0,1,0,3,17,18,0,0,0,0,1,0,0,18,1,0
SPTAG25W0219075,,32799,762,762,0.92,0.7,0.5,0.15,623190,0,0,0,1,5,20,0,0,0,0,1,0,0,17,1,0
SPTAG25W0219078,,31197,930,930,0.92,0.7,0.5,0.15,530350,0,12,0,10,13,19,0,0,0,0,2,0,0,14,1,0
SPTAG25W0260064,,35910,6342,6342,0.92,0.7,0.5,0.15,35910,0,0,0,8,16,16,0,0,0,0,0,0,0,1,0,0
SPTAG25W0260067,,31402,3161,3161,0.92,0.7,0.5,0.15,125610,0,3,0,10,29,19,0,0,0,0,0,0,0,4,0,0
SPTAG25W0260070,,30720,1459,1459,0.92,0.7,0.5,0.15,337930,0,1,0,10,21,23,0,0,0,0,1,0,0,10,0,0
SPTAG25W0260073,"[COOL] 롱 와이드 슬랙스, (60)Charcoal",32905,1248,1248,0.92,0.7,0.5,0.15,394860,0,5,0,10,-2,19,0,0,0,0,0,0,0,12,0,0
SPTAG25W0260075,"[COOL] 롱 와이드 슬랙스, (60)Charcoal",0,8480,8480,0.92,0.7,0.5,0.15,-39900,0,0,0,8,-2,18,0,0,0,0,0,0,-1,0,0,0
SPTAG25W0260078,,32304,2621,2621,0.92,0.7,0.5,0.15,161520,0,1,0,10,14,23,0,0,0,0,0,0,0,5,0,0
SPTAG25W0319064,,34900,4744,4744,0.92,0.7,0.5,0.15,69800,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0
SPTAG25W0319067,,34900,4748,4748,0.92,0.7,0.5,0.15,69800,0,8,0,0,-1,7,0,0,0,0,0,0,0,1,1,0
SPTAG25W0319070,,34526,2996,2996,0.92,0.7,0.5,0.15,138105,0,0,0,0,-1,2,0,0,0,0,0,1,0,2,1,0
SPTAG25W0319073,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,-4,12,0,0,0,0,0,0,0,0,0,0
SPTAG25W0319075,,0,8295,8295,0.92,0.7,0.5,0.15,0,0,0,0,0,-1,18,0,0,0,0,0,0,0,-1,1,0
SPTAG25W0319078,"[COOL] 스트레이트 슬랙스, (19)Black, 7",37042,1822,1822,0.92,0.7,0.5,0.15,259300,0,0,0,1,13,26,0,0,0,0,0,0,2,1,4,0
SPTAG25W03AC064,,28403,4038,4038,0.92,0.7,0.5,0.15,85210,0,0,0,0,-1,9,0,0,0,0,1,0,0,2,0,0
SPTAG25W03AC067,,36150,2860,2860,0.92,0.7,0.5,0.15,144600,0,0,0,1,-1,10,0,0,0,0,5,0,0,-1,0,0
SPTAG25W03AC070,,34776,2985,2985,0.92,0.7,0.5,0.15,139105,0,0,0,0,0,7,0,0,0,0,0,1,0,0,3,0
SPTAG25W03AC073,,33758,1983,1983,0.92,0.7,0.5,0.15,236310,0,3,0,4,7,18,0,0,0,0,4,0,1,2,0,0
SPTAG25W03AC075,,36310,6248,6248,0.92,0.7,0.5,0.15,36310,0,0,0,0,-1,13,0,0,0,0,0,1,0,0,0,0
SPTAG25W03AC078,,34900,2977,2977,0.92,0.7,0.5,0.15,139600,0,0,0,0,5,17,0,0,0,0,0,0,2,1,1,0
SPTAG25W0419070,"[COOL] 랩 플레어 와이드 슬랙스, (19)Blac",45979,743,743,0.92,0.7,0.5,0.15,643710,1,16,0,0,18,4,0,0,0,0,3,0,0,8,3,0
SPTAG25W0419075,,44910,914,914,0.92,0.7,0.5,0.15,538920,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0
SPTAG25W0419080,"[COOL] 랩 플레어 와이드 슬랙스, (19)Blac",46335,1507,1507,0.92,0.7,0.5,0.15,324350,1,10,0,0,35,2,0,0,0,0,1,0,0,4,2,0
SPTAG25W04AC070,,45358,539,539,0.92,0.7,0.5,0.15,861810,0,12,0,0,-6,10,0,0,0,0,2,0,0,14,3,0
SPTAG25W04AC075,"[COOL] 랩 플레어 와이드 슬랙, (AC)Melan",45777,411,411,0.92,0.7,0.5,0.15,1052890,0,16,0,0,7,24,0,0,0,0,2,0,0,17,4,0
SPTAG25W04AC080,"[COOL] 랩 플레어 와이드 슬랙, (AC)Melan",45643,606,606,0.92,0.7,0.5,0.15,775940,1,9,0,0,29,3,0,0,0,0,3,0,0,12,2,0
SPTAG25W1117070,"세미 와이드 슬랙스 (레이온), (17)Dark Gra",30530,3195,3195,0.92,0.7,0.5,0.15,122120,13,4,0,10,28,10,0,0,0,0,2,0,0,2,0,0
SPTAG25W1117075,"세미 와이드 슬랙스 (레이온), (17)Dark Gra",32735,2313,2313,0.92,0.7,0.5,0.15,196410,31,19,0,9,20,9,0,0,0,0,1,0,1,3,1,0
